"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"Merced County","CA","Merced","06","047",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1425,1399.5,1450,1599,1600,1562.5,1500,1450,1400,1500,1450,1500,1525,1550,1700,1700,1700,1700,1650,1597.5,1600,1562.5,1600,1600
"Cleveland County","OK","Oklahoma City","40","027",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.5,1350,1325,1350,1395,1450,1397.5,1412.5,1400,1500,1450,1400,1487.5,1450,1450,1437.5,1445,1445,1397.5,1397.5,1350,1350,1299.5,1350,1450,1445,1395,1395,1450,1395,1400,1450,1395,1172.5,1200,1280,1285,1347.5,1325,1300,1300,1350,1400,1400,1395,1350,1300,1300,1300,1397.5,1450,1450,1450,1400,1450,1400,1362.5,1395,1375,1350,1425
"Weld County","CO","Greeley","08","123",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1795,1800,1750,1750,1725,1900,1675,1650,1850,1995,1685,1797.5,1895,1895,2100,1960,1895,1925,1990,2000,2050,2100,1895
"Marin County","CA","San Francisco-Oakland-Hayward","06","041",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825,5727.5,6147.5,6000,5800,6350,6725,6000,6000,5800,5600,5799,5497.5,5000,4972.5,5450,6250,6125,5900,5900,5850,5450,5150,5500,5880,5600
"Thurston County","WA","Olympia-Tumwater","53","067",179,,,,,,,,,,,,,,,,1600,1650,1550,1550,1595,1595,1625,1600,1575,1590,1600,1595,1597,1600,1650,1600,1600,1595,1595,1500,1495,1500,1550,1600,1600,1650,1600,1600,1595,1595,1550,1590,1550,1575,1585,1595,1595,1600,1587.5,1572.5,1550,1575,1599,1550,1575,1595,1600,1637.5,1650,1675,1675,1695,1695,1675,1700,1650,1650,1695,1750,1700,1795,1700,1700,1795,1750,1695,1700,1775,1762.5,1800,1825,1937.5,1900,1900,1900,1900,1982.5,1900,1870,1900,1850,1895,1950,2195,1975,2100,1995,2000,2095,1900,1985,1925,2000
"Kitsap County","WA","Bremerton-Silverdale","53","035",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1795,1800,1800,1812.5,1812.5,1850,1850,2100,1850,1850,1985,1885,1850,1850,1850,1887.5,1962.5
"Kalamazoo County","MI","Kalamazoo-Portage","26","077",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,1396,1396,1396,1396,1400,1400,1475,1500,1400,1400,1500,1500,1500,1440
"Alachua County","FL","Gainesville","12","001",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1595,1595,1550,1495,1500,1500,1487.5,1587.5,1750,1800,1800,1800,1775,1700,1650,1650,1600,1600,1850,1725,1900
"Norfolk City","VA","Virginia Beach-Norfolk-Newport News","51","710",183,,,,,,,,,,,,,,,1312.5,1350,1375,1350,1350,1295,1295,1350,1300,1295,1290,1350,1395,1325,1295,1395,1400,1372.5,1300,1300,1295,1295,1225,1200,1300,1237.5,1300,1312.5,1397,1350,1300,1395,1297.5,1297.5,1300,1300,1300,1350,1387.5,1395,1350,1350,1350,1300,1300,1300,1350,1397.5,1472.5,1400,1450,1525,1495,1475,1400,1400,1400,1395,1410,1472.5,1550,1387.5,1437.5,1425,1495,1397.5,1450,1400,1500,1425,1500,1495,1500,1495,1500,1500,1550,1450,1495,1500,1500,1400,1595,1600,1600,1600,1595.5,1575,1525,1500,1450,1400,1450,1450
"Buncombe County","NC","Asheville","37","021",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225,2100,2000,1995,2000,2200,2095,1950,1997.5,1997.5,1997.5,1950
"Washington County","MN","Minneapolis-St. Paul-Bloomington","27","163",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2295,2295,2150,2225,2275,2225,2322.5,2295,2261.5,2250,2300,2500,2572.5,2244.5,2200,2335,2259,2152.5,2210,2202.5,2195
"Weber County","UT","Ogden-Clearfield","49","057",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1195,1150,1200,1200,1312.5,1300,1295,1300,1300,1325,1350,1297.5,1300,1300,1350,1400,1495,1495,1495,1450,1395,1400,1350,1435,1435,1412.5
"Chesapeake City","VA","Virginia Beach-Norfolk-Newport News","51","550",187,,,,,,,,,,,,1895,1797,1850,1895,1950,1895,1850,1850,1895,1895,1862.5,1800,1772.5,1800,1850,1900,1995,1995,1995,1985,1900,1875,1800,1850,1850,1850,1900,1950,1900,1900,1950,1895,1850,1895,1875,1900,1895,1850,1850,1850,1950,1995,1995,1895,1825,1800,1825,1850,1862.5,1850,1897.5,1900,1895,1900,1895,1895,1900,1895,1880,1895,1850,1800,1875,1900,1895,1850,1950,1900,1900,1800,1900,1895,1895,1795,1850,1895,1895,1950,1950,1950,1912.5,1925,1900,1900,1900,2000,1995,1992.5,1995,1995,1950,1995,1925,1950,1900,1895,1950
"Saratoga County","NY","Albany-Schenectady-Troy","36","091",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,2250,2250,2200,2400,2250,2250,2050,2000,1800,2100,2200
"Cherokee County","GA","Atlanta-Sandy Springs-Roswell","13","057",189,,,,,,,,1595,1600,1547.5,1500,1472.5,1450,1450,1495,1500,1500,1495,1500,1500,1495,1500,1450,1462.5,1450,1450,1495,1425,1500,1450,1500,1450,1450,1400,1400,1400,1400,1450,1400,1400,1495,1475,1450,1475,1450,1400,1400,1400,1400,1400,1400,1450,1450,1472.5,1500,1495,1500,1500,1500,1500,1500,1547.5,1550,1550,1500,1567.5,1563.5,1532,1525,1500,1507.5,1517,1500,1500,1585,1572,1575,1575,1599,1600,1619,1555,1550,1595,1600,1607.5,1619,1650,1617,1600,1640,1613.5,1650,1640,1645,1650,1675,1695,1700,1700,1700,1680,1695,1695,1670,1700,1745,1720
"Warren County","OH","Cincinnati","39","165",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.5,2050,1795,1750,1850,1925,1895,1900,1850,1795,1750,1750,1750,1775,1825,1895,1895,1995,2007.5,1997.5,2000,1925,1847.5,1885,1850,1917.5
"Linn County","IA","Cedar Rapids","19","113",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1225,1200,1112.5,1195,1175,1175,1300,1150,1100,1125,950,1050,1175,1150,1150,1050,1050,1025,1050,1037.5,1175,1200
"Dona Ana County","NM","Las Cruces","35","013",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1197.5,1150,1195,1100,1150,1150,1137.5,1162.5,1150,1175,1175,1250,1275,1200,1150,1200,1150,1112.5,1162.5,1262.5,1225,1200,1172.5
"Arlington County","VA","Washington-Arlington-Alexandria","51","013",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,3750,3750,3750,3850,3837.5,3747.5,3700,3700,3600,3750,3500,3500,3800,3800,3995,4150,3997.5,4000,3950,3842.5,3775,3700,3800,3900
"Henry County","GA","Atlanta-Sandy Springs-Roswell","13","151",194,,,,,,,,,,,,,1200,1222.5,1200,1275,1250,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1250,1195,1200,1200,1200,1175,1200,1200,1200,1225,1285,1275,1250,1200,1200,1200,1200,1200,1200,1200,1200,1235,1275,1275,1275,1250,1250,1250,1250,1250,1292.5,1350,1325,1327,1337,1350,1352,1315,1295,1325,1350,1330,1300,1325,1325,1350,1375,1350,1349,1339,1365,1350,1320,1369,1375,1405,1400,1400,1450,1450,1445,1422.5,1429.5,1400,1422.5,1420,1449.5,1475,1495,1500,1500,1510,1550,1525,1535,1545,1510.5,1500
"Union County","NC","Charlotte-Concord-Gastonia","37","179",195,,,,,,,,,,,,,,,,1550,1595,1787.5,1750,1625,1595,1500,1500,1592.5,1592.5,1600,1500,1500,1550,1597.5,1595,1590,1695,1650,1595,1595,1600,1725,1699,1600,1597.5,1645,1595,1595,1497.5,1495,1500,1500,1600,1625,1600,1625,1650,1650,1625,1550,1600,1600,1625,1650,1630,1642.5,1675,1695,1650,1695,1675,1625,1650,1695,1695,1695,1695,1669,1650,1725,1672.5,1772.5,1850,1745,1645,1638,1629,1697.5,1767.5,1837,1845,1821.5,1875,1900,1915,1850,1737.5,1695,1695,1750,1760,1775,1825,1810,1897.5,1875,1800,1795,1749.5,1749,1735,1747.5
"Yolo County","CA","Sacramento--Roseville--Arden-Arcade","06","113",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2540,2550,2495,2472.5,2397.5,2200,2200,2395,2400,2500,2500,2750,2800,2650,2775,2600,2600,2617.5,2500,2600,2450,2495
"Richmond County","GA","Augusta-Richmond County","13","245",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1175,1225,1100,1175,1200,1250,1200,1150,1150,1150,1150,1237.5,1275,1297.5,1295,1295,1200,1200,1172.5,1125,1150,1197.5
"Yuma County","AZ","Yuma","04","027",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1400,1400,1297.5,1200,1200,1200,1300,1362.5,1400,1447.5,1450,1350,1397.5,1400,1400,1450,1450,1287.5,1300,1300,1300,1300,1495
"Brazos County","TX","College Station-Bryan","48","041",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1850,1895,1900,1800,1785,1700,1600,1550,1500,1600,1795,1900,1950,1900
"Clay County","FL","Jacksonville","12","019",200,,,,,,,,,,,1250,1300,1300,1350,1372.5,1450,1395,1350,1300,1250,1300,1350,1325,1312.5,1395,1375,1375,1400,1395,1350,1350,1400,1395,1395,1350,1350,1400,1400,1362.5,1350,1375,1412.5,1395,1400,1450,1475,1500,1497.5,1475,1450,1450,1462.5,1495,1495,1462.5,1450,1450,1495,1495,1495,1500,1475,1480,1500,1525,1517.5,1497.5,1495,1450,1425,1450,1475,1500,1537.5,1575,1550,1500,1550,1550,1500,1472.5,1542.5,1452.5,1500,1495,1555,1575,1600,1645,1640,1595,1595,1595,1597.5,1595,1585,1595,1675,1650,1625,1650,1695,1649.5,1615,1600,1595,1600,1595
"Saint Johns County","FL","Jacksonville","12","109",201,,,,,,,,,,,,2000,1920,1985,1975,1895,1887.5,1825,1800,1750,1850,1800,1800,1800,1962.5,1987.5,1925,1872.5,1850,1890,1895,1850,1800,1800,1800,1850,1850,1800,1825,1800,1800,1900,1850,1890,1895,1850,1795,1785,1795,1795,1800,1862.5,1875,1875,1895,1897.5,1900,1895,1850,1835,1825,1850,1872.5,1937.5,1950,1937.5,1950,1950,1895,1895,1950,1895,1950,1950,1905.5,1970,2000,1900,1982.5,1885,1900,1977.5,1895,1899,1850,1922.5,2100,2000,2050,2095,2095,2000,2000,2000,2000,2010,2095,2000,2000,2079,2027.5,2000,1995,2071,2000,1995,1980,2000
"Litchfield County","CT","Torrington","09","005",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2000,1950,2000,2000,2100,1975,2000,1950,2100,2000,2000,2000,1850,1850,1825,1900
"Muscogee County","GA","Columbus","13","215",203,,,,,,,,,,,,,,,,,,,,,,,,,,1087.5,1125,1150,1305,1327.5,1350,1212.5,1295,1272.5,1125,1200,1125,1150,1100,1200,1200,1250,1250,1225,1200,1262.5,1250,1200,1195,1197.5,1200,1300,1350,1375,1325,1325,1350,1350,1250,1275,1212.5,1150,1300,1372.5,1362.5,1250,1262.5,1295,1275,1250,1250,1175,1125,1200,1200,1295,1247.5,1395,1200,1225,1250,1195,1225,1200,1200,1250,1300,1300,1350,1300,1200,1137.5,1100,1197.5,1195,1300,1200,1350,1450,1300,1350,1297.5,1300,1300,1200,1200,1225,1350
"Canyon County","ID","Boise City","16","027",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1297.5,1295,1325,1325,1395,1395,1295,1350,1350,1425,1375,1395
"El Dorado County","CA","Sacramento--Roseville--Arden-Arcade","06","017",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2595,2650,2647.5,2600,2675,2695,2600,2600,2597.5,2700,2896.5,2850,2747.5,2800,2700,2700,2845,3147,2747.5
"Okaloosa County","FL","Crestview-Fort Walton Beach-Destin","12","091",206,,,,,,,,,,,,1350,1347.5,1372.5,1350,1395,1495,1562.5,1595,1595,1485,1450,1362.5,1385,1385,1350,1547.5,1495,1495,1472.5,1495,1450,1437.5,1425,1425,1425,1450,1455,1465,1500,1400,1397.5,1395,1450,1450,1462.5,1450,1397.5,1395,1400,1425,1450,1500,1485,1450,1450,1450,1450,1400,1395,1395,1400,1462.5,1495,1475,1500,1500,1400,1400,1400,1400,1400,1400,1450,1477.5,1550,1500,1500,1500,1495,1500,1400,1450,1495,1500,1600,1612.5,1512.5,1597.5,1595,1597.5,1572.5,1600,1572.5,1532.5,1600,1600,1650,1600,1625,1600,1625,1725,1650,1650,1700,1675,1700
"Newport News City","VA","Virginia Beach-Norfolk-Newport News","51","700",207,,,,,,,,,,,,,1495,1462.5,1495,1482.5,1550,1550,1525,1495,1497.5,1400,1400,1400,1395,1450,1400,1450,1500,1497.5,1500,1500,1495,1425,1400,1400,1437.5,1540,1550,1550,1595,1595,1527.5,1550,1500,1450,1500,1497.5,1457,1457,1495,1500,1585,1575,1550,1497.5,1500,1495,1500,1525,1500,1500,1550,1597.5,1600,1600,1555,1500,1500,1500,1500,1500,1495,1550,1562.5,1572.5,1450,1500,1397.5,1450,1485,1550,1575,1575,1550,1525,1575,1550,1600,1550,1550,1595,1550,1550,1550,1500,1575,1500,1550,1550,1585,1595,1575,1600,1575,1525,1525,1500
"Cabarrus County","NC","Charlotte-Concord-Gastonia","37","025",208,,,,,,,,,,,,,,,,,,,,1300,1300,1295,1297.5,1300,1300,1350,1337.5,1400,1422.5,1400,1335,1299,1295,1300,1285,1285,1250,1200,1362.5,1400,1400,1355,1400,1350,1300,1300,1300,1300,1300,1325,1325,1337.5,1325,1375,1450,1447.5,1425,1435,1395,1395,1375,1412.5,1447.5,1450,1399.5,1495,1475,1475,1437.5,1475,1490,1462.5,1447.5,1450,1424.5,1550,1510,1574.5,1595,1424.5,1437.5,1475,1399,1545,1595,1519.5,1500,1597.5,1560,1615,1600,1590,1550,1540,1542.5,1545,1547.5,1695,1675,1632.5,1650,1650,1650,1595,1595,1595,1615,1595
"Onslow County","NC","Jacksonville","37","133",209,,,,,,,,,,,,,,1200,1200,1200,1250,1250,1300,1300,1250,1250,1200,1200,1195,1175,1222.5,1250,1250,1225,1250,1246,1200,1180,1150,1150,1150,1195,1200,1250,1225,1200,1195,1150,1175,1125,1150,1100,1100,1137.5,1195,1250,1200,1200,1200,1200,1195,1100,1150,1150,1150,1150,1200,1200,1200,1195,1195,1150,1145,1137,1100,1150,1150,1195,1200,1250,1200,1250,1200,1100,1197,1195,1100,1200,1194,1200,1250,1250,1250,1225,1150,1100,1150,1123.5,1150,1191,1200,1200,1200,1275,1250,1295,1250,1248.5,1250,1250,1300,1250
"Forsyth County","GA","Atlanta-Sandy Springs-Roswell","13","117",210,,,,,,,,,,,,1572.5,1550,1600,1600,1625,1600,1600,1600,1625,1700,1650,1650,1650,1700,1724.5,1695,1795,1795,1700,1700,1600,1700,1700,1650,1650,1700,1700,1675,1600,1700,1750,1725,1725,1700,1700,1700,1695,1695,1695,1695,1700,1700,1750,1795,1800,1800,1800,1800,1750,1750,1800,1871.5,1892,1872,1850,1850,1800,1850,1795,1800,1795,1762.5,1762.5,1800,1850,1850,1835,1850,1850,1890,1800,1800,1795,1799,1855,1890,1900,1900,1895,1850,1850,1850,1850,1871,1850,1800,1800,1850,1900,1900,1900,1895,1895,1895,1850,1850,1897.5
"Delaware County","OH","Columbus","39","041",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395,2347.5,2395,2325,2350,2350,2296,2197.5,1999,2000,2025,1995,1850,1995,2095,2085,2200,2150,2372.5,2422.5,2445,2200,2097,2185,2175
"Monroe County","PA","East Stroudsburg","42","089",212,,,,,,,,,,,,,,,,1500,1500,1450,1500,1550,1695,1600,1600,1600,1500,1500,1467.5,1500,1500,1575,1550,1450,1450,1497.5,1498.5,1500,1485,1500,1500,1600,1600,1522.5,1525,1600,1600,1450,1450,1500,1387.5,1400,1400,1500,1500,1600,1597.5,1500,1475,1500,1450,1450,1500,1500,1500,1500,1550,1600,1600,1597.5,1500,1500,1450,1500,1497.5,1500,1600,1600,1600,1500,1600,1595,1547.5,1500,1500,1600,1600,1595,1612.5,1600,1600,1625,1525,1500,1500,1500,1450,1547.5,1575,1550,1600,1575,1550,1595,1550,1500,1425,1450,1572.5,1500
"Johnston County","NC","Raleigh","37","101",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.5,1595,1599,1695,1695,1695,1640,1687.5,1640,1595,1597.5,1612.5,1592.5,1547.5,1639.5,1695,1695,1699,1690,1674.5,1695,1667.5,1600,1597.5,1625
"Middlesex County","CT","Hartford-West Hartford-East Hartford","09","007",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1900,1600,1750,1800,1950,1850,1800,1850,1717.5,1850,1800,1850,1900,1850,1900,1900,1895,1800,1750,2000,2000,2000,2000,1950
"Scott County","IA","Davenport-Moline-Rock Island","19","163",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1350,1247.5,1247.5,1300,1350,1350,1300,1300,1425,1375,1297.5,1175,1095,1100,1037.5,1175,1275,1200
"Kent County","DE","Dover","10","001",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1587.5,1499.5,1661,1650,1600,1650,1595,1599,1541,1500,1600,1699.5,1700,1700.5,1686,1675,1600,1690.5,1700
"Iredell County","NC","Charlotte-Concord-Gastonia","37","097",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1737.5,1795,1789,1762.5,1795,1790,1725,1650,1675,1675,1675,1695,1650,1625,1695,1750,1725,1725,1672.5,1650,1725,1767.5,1750
"Deschutes County","OR","Bend-Redmond","41","017",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1995,1995,1850,1747.5,1725,1895,1850,1995,1995,1900,1995,1950,1997.5,1995,2000,2095,2100
"Santa Rosa County","FL","Pensacola-Ferry Pass-Brent","12","113",219,,,,,,,,,,,,,1212.5,1225,1297.5,1300,1325,1300,1300,1300,1250,1250,1250,1300,1300,1300,1300,1300,1400,1400,1350,1350,1397.5,1397.5,1400,1350,1325,1350,1350,1400,1450,1400,1400,1400,1400,1400,1332.5,1400,1400,1450,1450,1475,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1487.5,1500,1475,1500,1500,1495,1495,1450,1450,1450,1500,1450,1500,1500,1500,1450,1475,1450,1450,1450,1495,1475,1462.5,1500,1600,1600,1595,1550,1600,1500,1500,1500,1550,1500,1525,1650,1600,1650,1685,1650,1600,1575,1575,1670,1650
"Martin County","FL","Port St. Lucie","12","085",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2800,2850,2850,2850,2875,2850,2650,2700,2600,2800,2600,2800,2550,2500,2850
"Hendricks County","IN","Indianapolis-Carmel-Anderson","18","063",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,1575,1570,1547.5,1512.5,1525,1442.5,1437.5,1472.5,1495,1495,1595,1650,1650,1565,1535,1540,1595,1550,1535,1550
"Houston County","GA","Warner Robins","13","153",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1395,1450,1522.5,1445,1422.5,1400,1367.5,1360,1355,1350,1300,1312.5,1350,1337.5,1350,1360,1397.5,1412.5,1360,1385,1360,1350,1337.5,1375
"Johnson County","IN","Indianapolis-Carmel-Anderson","18","081",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1450,1450,1495,1462.5,1545,1495,1495,1445,1395,1395,1445,1445,1450
"Washington County","UT","St. George","49","053",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,1700,1695,1600,1616,1750,1717,1716,1716,1616,1616,1695,1750,1750,1750,1758,1833,1850,1875,1917,1800,1800,1900,1835,1850
"Monroe County","IN","Bloomington","18","105",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2275,2500,2500,2699.5,2612.5,2900,2975,2749,2600,2400,2700,2650,2612.5,2650,2625,2500
"Hampton City","VA","Virginia Beach-Norfolk-Newport News","51","650",226,,,,,,,,,,,,,1500,1447.5,1400,1472.5,1450,1495,1500,1495,1450,1400,1380,1395,1475,1475,1425,1450,1495,1495,1462.5,1350,1400,1299,1296.5,1200,1299,1350,1450,1450,1400,1450,1462.5,1497.5,1500,1400,1375,1325,1385,1400,1400,1500,1600,1500,1562.5,1500,1500,1500,1500,1500,1500,1550,1525,1585,1500,1500,1512.5,1537.5,1500,1500,1425,1500,1500,1497.5,1495,1500,1595,1650,1597.5,1550,1550,1525,1500,1500,1500,1497.5,1470,1482.5,1500,1525,1500,1500,1500,1550,1550,1500,1500,1595,1500,1500,1595,1550,1500,1550,1500,1525,1400,1400
"Dorchester County","SC","Charleston-North Charleston","45","035",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1650,1750,1700,1785,1750,1750,1762.5,1737.5,1695,1695,1697.5,1695,1795,1795,1795,1795,1750,1750,1697.5,1650,1700,1700,1695,1662.5
"Orange County","NC","Durham-Chapel Hill","37","135",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2325,2300,2200,2100,2200,2125,2023,2100,2100,2250,2400,2300,2325,2300
"Douglas County","GA","Atlanta-Sandy Springs-Roswell","13","097",229,,,,,,,,,,,,,,,,1250,1300,1300,1250,1200,1200,1200,1150,1195,1200,1250,1250,1297.5,1200,1200,1200,1200,1200,1175,1150,1197,1195,1275,1250,1250,1250,1275,1300,1285,1297.5,1295,1295,1250,1250,1250,1250,1275,1345,1350,1309,1279,1250,1312.5,1297.5,1250,1295,1300,1300,1319.5,1322,1395,1325,1295,1300,1292.5,1325,1325,1350,1400,1330,1375,1300,1400,1300,1410,1350,1400,1325,1400,1399,1412.5,1485,1550,1550,1502.5,1482,1450,1410,1428.5,1397.5,1425,1427,1450,1482,1542.5,1595,1603,1545,1535,1500,1553,1525,1576
"Sandoval County","NM","Albuquerque","35","043",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1350,1350,1350,1300,1375,1400,1337.5,1350,1450,1395,1350,1372.5,1350,1400,1425,1395,1397.5,1372.5,1400,1437.5,1495,1450,1400,1395,1395,1495,1412.5,1400
